2016/11/29,10:51:06,pm1.0=36; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:51:08,pm1.0=36; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:51:09,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:10,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:11,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:12,pm1.0=36; pm2.5=54; pm10=68; AQI=73
2016/11/29,10:51:13,pm1.0=37; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:51:15,pm1.0=36; pm2.5=55; pm10=71; AQI=75
2016/11/29,10:51:16,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:51:17,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:51:18,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:51:19,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:51:21,pm1.0=37; pm2.5=55; pm10=74; AQI=75
2016/11/29,10:51:22,pm1.0=37; pm2.5=56; pm10=76; AQI=76
2016/11/29,10:51:23,pm1.0=37; pm2.5=56; pm10=76; AQI=76
2016/11/29,10:51:24,pm1.0=37; pm2.5=56; pm10=75; AQI=76
2016/11/29,10:51:25,pm1.0=36; pm2.5=56; pm10=78; AQI=76
2016/11/29,10:51:26,pm1.0=37; pm2.5=56; pm10=76; AQI=76
2016/11/29,10:51:27,pm1.0=37; pm2.5=56; pm10=78; AQI=76
2016/11/29,10:51:28,pm1.0=37; pm2.5=56; pm10=78; AQI=76
2016/11/29,10:51:29,pm1.0=37; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:51:30,pm1.0=37; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:51:31,pm1.0=37; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:51:32,pm1.0=37; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:51:35,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:51:36,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:51:37,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:51:38,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:51:39,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:51:40,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:51:42,pm1.0=36; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:51:43,pm1.0=36; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:51:44,pm1.0=36; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:51:45,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:46,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:47,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:48,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:49,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:50,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:51,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:52,pm1.0=36; pm2.5=51; pm10=67; AQI=70
2016/11/29,10:51:53,pm1.0=36; pm2.5=51; pm10=67; AQI=70
2016/11/29,10:51:54,pm1.0=36; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:51:56,pm1.0=36; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:51:57,pm1.0=35; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:51:58,pm1.0=35; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:51:59,pm1.0=35; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:52:00,pm1.0=35; pm2.5=49; pm10=68; AQI=67
2016/11/29,10:52:01,pm1.0=35; pm2.5=50; pm10=70; AQI=68
2016/11/29,10:52:03,pm1.0=35; pm2.5=49; pm10=68; AQI=67
2016/11/29,10:52:04,pm1.0=35; pm2.5=49; pm10=68; AQI=67
2016/11/29,10:52:05,pm1.0=35; pm2.5=49; pm10=69; AQI=67
2016/11/29,10:52:06,pm1.0=35; pm2.5=49; pm10=69; AQI=67
2016/11/29,10:52:07,pm1.0=35; pm2.5=49; pm10=69; AQI=67
2016/11/29,10:52:08,pm1.0=34; pm2.5=49; pm10=69; AQI=67
2016/11/29,10:52:09,pm1.0=33; pm2.5=49; pm10=68; AQI=67
2016/11/29,10:52:10,pm1.0=33; pm2.5=50; pm10=68; AQI=68
2016/11/29,10:52:11,pm1.0=35; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:52:12,pm1.0=35; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:52:13,pm1.0=35; pm2.5=51; pm10=70; AQI=70
2016/11/29,10:52:14,pm1.0=35; pm2.5=52; pm10=71; AQI=71
2016/11/29,10:52:15,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:52:17,pm1.0=36; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:52:18,pm1.0=36; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:52:19,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:52:20,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:52:21,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:52:22,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:52:24,pm1.0=36; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:52:25,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:52:26,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:52:27,pm1.0=37; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:52:28,pm1.0=37; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:52:29,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:52:30,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:52:31,pm1.0=38; pm2.5=55; pm10=74; AQI=75
2016/11/29,10:52:32,pm1.0=38; pm2.5=55; pm10=75; AQI=75
2016/11/29,10:52:33,pm1.0=38; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:52:34,pm1.0=38; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:52:35,pm1.0=38; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:52:36,pm1.0=38; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:52:38,pm1.0=38; pm2.5=55; pm10=71; AQI=75
2016/11/29,10:52:39,pm1.0=38; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:52:40,pm1.0=38; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:52:41,pm1.0=38; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:52:42,pm1.0=37; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:52:43,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:52:45,pm1.0=36; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:52:46,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:52:47,pm1.0=36; pm2.5=51; pm10=72; AQI=70
2016/11/29,10:52:48,pm1.0=36; pm2.5=52; pm10=73; AQI=71
2016/11/29,10:52:49,pm1.0=37; pm2.5=54; pm10=76; AQI=73
2016/11/29,10:52:50,pm1.0=37; pm2.5=54; pm10=76; AQI=73
2016/11/29,10:52:51,pm1.0=37; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:52:52,pm1.0=37; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:52:53,pm1.0=37; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:52:54,pm1.0=37; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:52:55,pm1.0=37; pm2.5=54; pm10=76; AQI=73
2016/11/29,10:52:56,pm1.0=37; pm2.5=54; pm10=76; AQI=73
2016/11/29,10:52:57,pm1.0=37; pm2.5=54; pm10=76; AQI=73
2016/11/29,10:52:58,pm1.0=38; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:53:00,pm1.0=38; pm2.5=55; pm10=75; AQI=75
2016/11/29,10:53:01,pm1.0=38; pm2.5=55; pm10=75; AQI=75
2016/11/29,10:53:02,pm1.0=38; pm2.5=55; pm10=75; AQI=75
2016/11/29,10:53:03,pm1.0=38; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:53:04,pm1.0=38; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:53:05,pm1.0=38; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:53:07,pm1.0=38; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:08,pm1.0=38; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:09,pm1.0=38; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:10,pm1.0=38; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:11,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:53:12,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:53:13,pm1.0=38; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:14,pm1.0=38; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:15,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:17,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:17,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:18,pm1.0=38; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:53:20,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:21,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:22,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:23,pm1.0=35; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:53:24,pm1.0=35; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:53:25,pm1.0=35; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:53:28,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:29,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:30,pm1.0=36; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:53:31,pm1.0=36; pm2.5=54; pm10=75; AQI=73
2016/11/29,10:53:32,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:33,pm1.0=35; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:53:35,pm1.0=35; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:53:36,pm1.0=35; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:53:37,pm1.0=35; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:53:38,pm1.0=35; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:53:39,pm1.0=36; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:53:40,pm1.0=36; pm2.5=53; pm10=67; AQI=72
2016/11/29,10:53:41,pm1.0=36; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:53:42,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:53:43,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:53:44,pm1.0=37; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:53:45,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:53:46,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:53:47,pm1.0=37; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:53:49,pm1.0=38; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:53:50,pm1.0=38; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:53:51,pm1.0=38; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:53:52,pm1.0=38; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:53:53,pm1.0=38; pm2.5=56; pm10=77; AQI=76
2016/11/29,10:53:54,pm1.0=38; pm2.5=56; pm10=76; AQI=76
2016/11/29,10:53:56,pm1.0=37; pm2.5=56; pm10=74; AQI=76
2016/11/29,10:53:57,pm1.0=37; pm2.5=56; pm10=74; AQI=76
2016/11/29,10:53:58,pm1.0=37; pm2.5=56; pm10=74; AQI=76
2016/11/29,10:53:59,pm1.0=37; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:54:00,pm1.0=38; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:54:01,pm1.0=38; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:54:02,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:54:03,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:54:04,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:54:05,pm1.0=36; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:54:06,pm1.0=35; pm2.5=52; pm10=68; AQI=71
2016/11/29,10:54:07,pm1.0=35; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:54:08,pm1.0=35; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:54:10,pm1.0=34; pm2.5=50; pm10=69; AQI=68
2016/11/29,10:54:11,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:54:12,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:54:13,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:54:14,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:54:15,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:54:17,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:54:18,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:54:19,pm1.0=36; pm2.5=52; pm10=71; AQI=71
2016/11/29,10:54:20,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:54:21,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:54:22,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:54:23,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:54:24,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:54:25,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:54:26,pm1.0=35; pm2.5=52; pm10=68; AQI=71
2016/11/29,10:54:27,pm1.0=35; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:54:28,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:54:29,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:54:31,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:54:32,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:54:33,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:54:34,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:54:35,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:54:36,pm1.0=35; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:54:38,pm1.0=34; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:54:39,pm1.0=35; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:54:40,pm1.0=35; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:54:41,pm1.0=35; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:54:42,pm1.0=34; pm2.5=52; pm10=67; AQI=71
2016/11/29,10:54:43,pm1.0=34; pm2.5=52; pm10=68; AQI=71
2016/11/29,10:54:44,pm1.0=34; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:54:45,pm1.0=33; pm2.5=53; pm10=67; AQI=72
2016/11/29,10:54:46,pm1.0=33; pm2.5=53; pm10=67; AQI=72
2016/11/29,10:54:47,pm1.0=33; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:54:48,pm1.0=34; pm2.5=52; pm10=66; AQI=71
2016/11/29,10:54:49,pm1.0=34; pm2.5=52; pm10=66; AQI=71
2016/11/29,10:54:50,pm1.0=35; pm2.5=54; pm10=68; AQI=73
2016/11/29,10:54:52,pm1.0=34; pm2.5=52; pm10=66; AQI=71
2016/11/29,10:54:53,pm1.0=34; pm2.5=52; pm10=66; AQI=71
2016/11/29,10:54:54,pm1.0=34; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:54:55,pm1.0=34; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:54:56,pm1.0=34; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:54:57,pm1.0=34; pm2.5=50; pm10=66; AQI=68
2016/11/29,10:54:59,pm1.0=33; pm2.5=48; pm10=62; AQI=66
2016/11/29,10:55:00,pm1.0=33; pm2.5=47; pm10=62; AQI=65
2016/11/29,10:55:01,pm1.0=33; pm2.5=47; pm10=61; AQI=65
2016/11/29,10:55:02,pm1.0=32; pm2.5=46; pm10=60; AQI=63
2016/11/29,10:55:03,pm1.0=31; pm2.5=45; pm10=59; AQI=62
2016/11/29,10:55:05,pm1.0=33; pm2.5=47; pm10=62; AQI=65
2016/11/29,10:55:06,pm1.0=33; pm2.5=47; pm10=63; AQI=65
2016/11/29,10:55:07,pm1.0=33; pm2.5=47; pm10=64; AQI=65
2016/11/29,10:55:08,pm1.0=34; pm2.5=49; pm10=66; AQI=67
2016/11/29,10:55:09,pm1.0=35; pm2.5=51; pm10=68; AQI=70
2016/11/29,10:55:10,pm1.0=35; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:55:11,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:55:12,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:55:13,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:55:14,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:55:15,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:55:16,pm1.0=35; pm2.5=52; pm10=72; AQI=71
2016/11/29,10:55:17,pm1.0=35; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:55:19,pm1.0=35; pm2.5=52; pm10=71; AQI=71
2016/11/29,10:55:20,pm1.0=35; pm2.5=52; pm10=71; AQI=71
2016/11/29,10:55:21,pm1.0=35; pm2.5=52; pm10=71; AQI=71
2016/11/29,10:55:22,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:55:23,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:55:24,pm1.0=36; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:55:26,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:55:27,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:55:28,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:55:29,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:55:30,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:55:31,pm1.0=35; pm2.5=51; pm10=69; AQI=70
2016/11/29,10:55:32,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:33,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:34,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:35,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:36,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:37,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:38,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:40,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:41,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:55:42,pm1.0=35; pm2.5=52; pm10=69; AQI=71
2016/11/29,10:55:43,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:55:44,pm1.0=36; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:55:45,pm1.0=36; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:55:47,pm1.0=36; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:55:48,pm1.0=36; pm2.5=55; pm10=75; AQI=75
2016/11/29,10:55:49,pm1.0=37; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:55:50,pm1.0=37; pm2.5=55; pm10=77; AQI=75
2016/11/29,10:55:51,pm1.0=37; pm2.5=54; pm10=77; AQI=73
2016/11/29,10:55:52,pm1.0=36; pm2.5=54; pm10=77; AQI=73
2016/11/29,10:55:53,pm1.0=36; pm2.5=55; pm10=76; AQI=75
2016/11/29,10:55:54,pm1.0=36; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:55:55,pm1.0=36; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:55:56,pm1.0=36; pm2.5=53; pm10=74; AQI=72
2016/11/29,10:55:57,pm1.0=36; pm2.5=53; pm10=74; AQI=72
2016/11/29,10:55:58,pm1.0=36; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:55:59,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:01,pm1.0=37; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:56:02,pm1.0=37; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:56:03,pm1.0=37; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:56:04,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:56:05,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:56:06,pm1.0=37; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:07,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:09,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:10,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:11,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:12,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:13,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:14,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:16,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:17,pm1.0=36; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:56:18,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:19,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:20,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:21,pm1.0=36; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:56:22,pm1.0=35; pm2.5=53; pm10=69; AQI=72
2016/11/29,10:56:23,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:24,pm1.0=36; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:56:25,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:26,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:27,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:28,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:30,pm1.0=37; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:56:31,pm1.0=37; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:56:32,pm1.0=37; pm2.5=54; pm10=74; AQI=73
2016/11/29,10:56:33,pm1.0=36; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:34,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:56:35,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:56:37,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:56:38,pm1.0=36; pm2.5=54; pm10=71; AQI=73
2016/11/29,10:56:39,pm1.0=36; pm2.5=54; pm10=70; AQI=73
2016/11/29,10:56:40,pm1.0=36; pm2.5=53; pm10=68; AQI=72
2016/11/29,10:56:41,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:42,pm1.0=36; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:43,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:44,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:45,pm1.0=35; pm2.5=51; pm10=68; AQI=70
2016/11/29,10:56:46,pm1.0=35; pm2.5=51; pm10=68; AQI=70
2016/11/29,10:56:47,pm1.0=35; pm2.5=51; pm10=68; AQI=70
2016/11/29,10:56:48,pm1.0=35; pm2.5=51; pm10=67; AQI=70
2016/11/29,10:56:49,pm1.0=35; pm2.5=51; pm10=67; AQI=70
2016/11/29,10:56:51,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:52,pm1.0=35; pm2.5=52; pm10=70; AQI=71
2016/11/29,10:56:53,pm1.0=35; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:56:54,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:56:55,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:56:56,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:56:58,pm1.0=37; pm2.5=54; pm10=73; AQI=73
2016/11/29,10:56:59,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:57:00,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:57:01,pm1.0=36; pm2.5=54; pm10=72; AQI=73
2016/11/29,10:57:02,pm1.0=37; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:57:03,pm1.0=37; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:57:04,pm1.0=37; pm2.5=56; pm10=74; AQI=76
2016/11/29,10:57:05,pm1.0=36; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:57:06,pm1.0=36; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:57:07,pm1.0=35; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:57:08,pm1.0=36; pm2.5=55; pm10=73; AQI=75
2016/11/29,10:57:09,pm1.0=36; pm2.5=55; pm10=72; AQI=75
2016/11/29,10:57:10,pm1.0=35; pm2.5=54; pm10=69; AQI=73
2016/11/29,10:57:12,pm1.0=35; pm2.5=52; pm10=68; AQI=71
2016/11/29,10:57:13,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:57:14,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:57:15,pm1.0=35; pm2.5=51; pm10=66; AQI=70
2016/11/29,10:57:16,pm1.0=34; pm2.5=50; pm10=66; AQI=68
2016/11/29,10:57:17,pm1.0=34; pm2.5=50; pm10=66; AQI=68
2016/11/29,10:57:18,pm1.0=34; pm2.5=50; pm10=66; AQI=68
2016/11/29,10:57:19,pm1.0=35; pm2.5=52; pm10=68; AQI=71
2016/11/29,10:57:20,pm1.0=35; pm2.5=53; pm10=70; AQI=72
2016/11/29,10:57:21,pm1.0=35; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:57:22,pm1.0=35; pm2.5=53; pm10=71; AQI=72
2016/11/29,10:57:23,pm1.0=35; pm2.5=53; pm10=73; AQI=72
2016/11/29,10:57:24,pm1.0=35; pm2.5=53; pm10=72; AQI=72
2016/11/29,10:57:26,pm1.0=35; pm2.5=54; pm10=72; AQI=73
