11/29/2016	10:30:29	34	48	63	66						
11/29/2016	10:30:30	34	49	63	67						
11/29/2016	10:30:32	35	51	65	70						
11/29/2016	10:30:33	34	51	67	70						
11/29/2016	10:30:34	35	53	67	72						
11/29/2016	10:30:35	36	55	70	75						
11/29/2016	10:30:36	36	55	72	75						
11/29/2016	10:30:37	36	55	70	75						
11/29/2016	10:30:39	36	55	70	75						
11/29/2016	10:30:40	36	55	70	75						
11/29/2016	10:30:41	36	55	70	75						
11/29/2016	10:30:42	36	54	69	73						
11/29/2016	10:30:43	36	54	69	73						
11/29/2016	10:30:44	36	54	69	73						
11/29/2016	10:30:45	36	54	70	73						
11/29/2016	10:30:46	36	52	67	71						
11/29/2016	10:30:47	36	52	67	71						
11/29/2016	10:30:48	36	52	67	71						
11/29/2016	10:30:49	34	49	64	67						
11/29/2016	10:30:50	34	49	64	67						
11/29/2016	10:30:51	34	49	64	67						
11/29/2016	10:30:54	33	48	63	66						
11/29/2016	10:30:55	33	48	63	66						
11/29/2016	10:30:56	33	48	63	66						
11/29/2016	10:30:57	34	48	62	66						
11/29/2016	10:30:58	34	48	62	66						
11/29/2016	10:30:59	34	48	62	66						
11/29/2016	10:31:01	34	48	62	66						
11/29/2016	10:31:02	34	48	64	66						
11/29/2016	10:31:03	34	48	64	66						
11/29/2016	10:31:04	34	48	64	66						
11/29/2016	10:31:05	34	49	65	67						
11/29/2016	10:31:06	34	49	65	67						
11/29/2016	10:31:07	34	49	65	67						
11/29/2016	10:31:08	35	50	65	68						
11/29/2016	10:31:09	35	50	68	68						
11/29/2016	10:31:10	35	51	68	70						
11/29/2016	10:31:11	35	52	68	71						
11/29/2016	10:31:12	35	51	70	70						
11/29/2016	10:31:13	34	50	67	68						
11/29/2016	10:31:15	33	46	65	63						
11/29/2016	10:31:16	33	45	63	62						
11/29/2016	10:31:17	31	45	63	62						
11/29/2016	10:31:18	31	45	63	62						
11/29/2016	10:31:19	31	45	63	62						
11/29/2016	10:31:20	33	46	62	63						
11/29/2016	10:31:22	33	46	61	63						
11/29/2016	10:31:23	33	46	61	63						
11/29/2016	10:31:24	33	46	61	63						
11/29/2016	10:31:25	31	45	59	62						
11/29/2016	10:31:26	31	45	59	62						
11/29/2016	10:31:27	31	45	59	62						
11/29/2016	10:31:28	31	46	58	63						
11/29/2016	10:31:29	32	46	59	63						
11/29/2016	10:31:30	34	51	65	70						
11/29/2016	10:31:31	34	52	65	71						
11/29/2016	10:31:32	35	52	64	71						
11/29/2016	10:31:33	34	52	66	71						
11/29/2016	10:31:34	35	52	66	71						
11/29/2016	10:31:35	35	53	68	72						
11/29/2016	10:31:36	35	52	66	71						
11/29/2016	10:31:38	35	52	64	71						
11/29/2016	10:31:39	35	52	64	71						
11/29/2016	10:31:40	33	49	62	67						
11/29/2016	10:31:41	33	49	62	67						
11/29/2016	10:31:42	33	49	62	67						
11/29/2016	10:31:43	33	50	63	68						
11/29/2016	10:31:45	33	50	65	68						
11/29/2016	10:31:46	33	50	65	68						
11/29/2016	10:31:47	33	50	65	68						
11/29/2016	10:31:48	33	49	65	67						
11/29/2016	10:31:49	33	49	65	67						
11/29/2016	10:31:50	33	49	65	67						
11/29/2016	10:31:51	33	50	67	68						
11/29/2016	10:31:52	33	51	69	70						
11/29/2016	10:31:53	33	51	69	70						
11/29/2016	10:31:54	33	51	69	70						
11/29/2016	10:31:55	33	53	72	72						
11/29/2016	10:31:56	33	53	72	72						
11/29/2016	10:31:58	31	49	66	67						
11/29/2016	10:31:59	31	47	68	65						
11/29/2016	10:32:01	32	46	66	63						
11/29/2016	10:32:02	32	46	65	63						
11/29/2016	10:32:03	31	44	62	61						
11/29/2016	10:32:04	31	43	58	60						
11/29/2016	10:32:05	31	43	59	60						
11/29/2016	10:32:06	32	44	59	61						
11/29/2016	10:32:08	33	47	63	65						
11/29/2016	10:32:09	33	47	63	65						
11/29/2016	10:32:10	34	48	65	66						
11/29/2016	10:32:11	33	48	65	66						
11/29/2016	10:32:12	33	48	66	66						
11/29/2016	10:32:13	33	51	69	70						
11/29/2016	10:32:14	34	52	69	71						
11/29/2016	10:32:16	33	51	66	70						
11/29/2016	10:32:17	33	51	66	70						
11/29/2016	10:32:18	33	48	65	66						
11/29/2016	10:32:19	32	48	65	66						
11/29/2016	10:32:20	32	48	65	66						
11/29/2016	10:32:21	32	48	64	66						
11/29/2016	10:32:22	32	47	63	65						
11/29/2016	10:32:23	32	47	63	65						
11/29/2016	10:32:24	32	47	62	65						
11/29/2016	10:32:25	32	47	62	65						
11/29/2016	10:32:26	32	47	62	65						
11/29/2016	10:32:27	32	47	62	65						
11/29/2016	10:32:29	32	47	65	65						
11/29/2016	10:32:30	33	48	65	66						
11/29/2016	10:32:31	33	48	65	66						
11/29/2016	10:32:32	33	48	65	66						
11/29/2016	10:32:33	33	48	66	66						
11/29/2016	10:32:34	33	48	66	66						
11/29/2016	10:32:35	33	48	66	66						
11/29/2016	10:32:37	33	49	67	67						
11/29/2016	10:32:38	34	50	70	68						
11/29/2016	10:32:39	34	50	70	68						
11/29/2016	10:32:40	34	50	70	68						
11/29/2016	10:32:41	33	48	67	66						
11/29/2016	10:32:42	33	48	67	66						
11/29/2016	10:32:43	32	49	68	67						
11/29/2016	10:32:44	32	49	68	67						
11/29/2016	10:32:45	33	49	68	67						
11/29/2016	10:32:46	33	50	68	68						
11/29/2016	10:32:47	34	50	68	68						
11/29/2016	10:32:48	34	50	68	68						
11/29/2016	10:32:50	35	50	67	68						
11/29/2016	10:32:51	35	51	65	70						
11/29/2016	10:32:52	36	50	65	68						
11/29/2016	10:32:53	35	50	65	68						
11/29/2016	10:32:54	36	50	65	68						
11/29/2016	10:32:55	36	50	64	68						
11/29/2016	10:32:56	36	50	64	68						
11/29/2016	10:32:58	36	50	64	68						
11/29/2016	10:32:59	36	50	64	68						
11/29/2016	10:33:00	36	50	64	68						
11/29/2016	10:33:01	34	50	61	68						
11/29/2016	10:33:02	34	50	61	68						
11/29/2016	10:33:03	34	50	61	68						
11/29/2016	10:33:05	36	51	66	70						
11/29/2016	10:33:06	35	51	66	70						
11/29/2016	10:33:07	36	51	68	70						
11/29/2016	10:33:08	36	52	70	71						
11/29/2016	10:33:09	36	52	70	71						
11/29/2016	10:33:10	36	52	70	71						
11/29/2016	10:33:11	33	50	65	68						
11/29/2016	10:33:12	34	50	65	68						
11/29/2016	10:33:13	34	50	64	68						
11/29/2016	10:33:14	34	50	64	68						
11/29/2016	10:33:15	34	50	64	68						
11/29/2016	10:33:16	34	50	64	68						
11/29/2016	10:33:17	34	50	64	68						
11/29/2016	10:33:19	34	50	62	68						
11/29/2016	10:33:20	34	50	62	68						
11/29/2016	10:33:21	33	47	61	65						
11/29/2016	10:33:22	33	47	61	65						
11/29/2016	10:33:23	33	47	61	65						
11/29/2016	10:33:24	33	48	61	66						
11/29/2016	10:33:26	34	49	62	67						
11/29/2016	10:33:27	35	49	63	67						
11/29/2016	10:33:28	34	49	63	67						
11/29/2016	10:33:29	34	49	63	67						
11/29/2016	10:33:30	35	49	64	67						
11/29/2016	10:33:31	36	49	66	67						
11/29/2016	10:33:32	36	49	67	67						
11/29/2016	10:33:33	35	48	64	66						
11/29/2016	10:33:34	35	48	64	66						
11/29/2016	10:33:35	35	48	64	66						
11/29/2016	10:33:36	35	49	65	67						
11/29/2016	10:33:37	35	49	65	67						
11/29/2016	10:33:38	35	49	65	67						
11/29/2016	10:33:40	35	49	67	67						
11/29/2016	10:33:41	35	49	67	67						
11/29/2016	10:33:42	35	49	67	67						
11/29/2016	10:33:43	35	49	67	67						
11/29/2016	10:33:44	35	49	67	67						
11/29/2016	10:33:45	35	49	67	67						
11/29/2016	10:33:47	35	49	67	67						
11/29/2016	10:33:48	35	49	67	67						
11/29/2016	10:33:49	35	49	68	67						
11/29/2016	10:33:50	35	49	68	67						
11/29/2016	10:33:51	35	49	68	67						
11/29/2016	10:33:52	35	49	66	67						
11/29/2016	10:33:53	35	49	66	67						
11/29/2016	10:33:54	35	49	67	67						
11/29/2016	10:33:55	35	49	67	67						
11/29/2016	10:33:56	34	49	65	67						
11/29/2016	10:33:57	34	49	65	67						
11/29/2016	10:33:58	34	49	65	67						
11/29/2016	10:34:00	35	50	66	68						
11/29/2016	10:34:01	35	50	66	68						
11/29/2016	10:34:02	35	50	66	68						
11/29/2016	10:34:03	35	51	68	70						
11/29/2016	10:34:04	35	52	68	71						
11/29/2016	10:34:05	34	51	66	70						
11/29/2016	10:34:07	33	51	64	70						
11/29/2016	10:34:08	33	50	64	68						
11/29/2016	10:34:09	33	50	64	68						
11/29/2016	10:34:10	34	50	63	68						
11/29/2016	10:34:11	33	50	63	68						
11/29/2016	10:34:12	33	49	60	67						
11/29/2016	10:34:13	33	49	60	67						
11/29/2016	10:34:14	33	50	60	68						
11/29/2016	10:34:15	34	50	62	68						
11/29/2016	10:34:16	34	50	61	68						
11/29/2016	10:34:17	33	50	61	68						
11/29/2016	10:34:18	33	50	62	68						
11/29/2016	10:34:19	34	50	62	68						
11/29/2016	10:34:20	33	50	61	68						
11/29/2016	10:34:22	33	49	60	67						
11/29/2016	10:34:23	33	49	61	67						
11/29/2016	10:34:24	33	49	60	67						
11/29/2016	10:34:25	33	49	60	67						
11/29/2016	10:34:26	33	49	60	67						
11/29/2016	10:34:27	33	50	63	68						
11/29/2016	10:34:29	34	50	64	68						
11/29/2016	10:34:30	34	50	64	68						
11/29/2016	10:34:31	34	50	63	68						
11/29/2016	10:34:32	34	50	63	68						
11/29/2016	10:34:33	34	50	63	68						
11/29/2016	10:34:34	34	50	64	68						
11/29/2016	10:34:35	34	50	64	68						
11/29/2016	10:34:36	34	49	63	67						
11/29/2016	10:34:37	34	49	63	67						
11/29/2016	10:34:38	34	49	63	67						
11/29/2016	10:34:39	35	50	66	68						
11/29/2016	10:34:40	35	50	66	68						
11/29/2016	10:34:41	35	51	67	70						
11/29/2016	10:34:43	35	50	62	68						
11/29/2016	10:34:44	34	50	62	68						
11/29/2016	10:34:45	32	49	63	67						
11/29/2016	10:34:46	32	49	63	67						
11/29/2016	10:34:47	34	51	64	70						
11/29/2016	10:34:48	31	49	63	67						
11/29/2016	10:34:50	33	50	65	68						
11/29/2016	10:34:51	33	50	65	68						
11/29/2016	10:34:52	32	51	66	70						
11/29/2016	10:34:53	32	51	66	70						
11/29/2016	10:34:54	32	51	66	70						
11/29/2016	10:34:55	33	51	68	70						
11/29/2016	10:34:56	33	51	69	70						
11/29/2016	10:34:57	32	51	69	70						
11/29/2016	10:34:58	32	51	69	70						
11/29/2016	10:34:59	34	52	70	71						
11/29/2016	10:35:00	34	52	70	71						
11/29/2016	10:35:01	34	52	70	71						
11/29/2016	10:35:02	34	51	69	70						
11/29/2016	10:35:04	35	52	69	71						
11/29/2016	10:35:05	35	52	68	71						
11/29/2016	10:35:06	34	51	68	70						
11/29/2016	10:35:07	34	51	68	70						
11/29/2016	10:35:08	35	51	68	70						
11/29/2016	10:35:09	35	50	68	68						
11/29/2016	10:35:11	34	49	64	67						
11/29/2016	10:35:12	32	49	65	67						
11/29/2016	10:35:13	33	50	66	68						
11/29/2016	10:35:14	33	50	66	68						
11/29/2016	10:35:15	33	50	66	68						
11/29/2016	10:35:16	32	49	65	67						
11/29/2016	10:35:17	32	49	64	67						
11/29/2016	10:35:18	32	50	64	68						
11/29/2016	10:35:19	32	50	64	68						
11/29/2016	10:35:20	32	50	62	68						
11/29/2016	10:35:21	32	48	62	66						
11/29/2016	10:35:22	32	48	63	66						
11/29/2016	10:35:23	32	48	62	66						
11/29/2016	10:35:25	35	48	63	66						
11/29/2016	10:35:26	35	47	63	65						
11/29/2016	10:35:27	35	47	62	65						
11/29/2016	10:35:28	35	47	62	65						
11/29/2016	10:35:29	35	47	62	65						
11/29/2016	10:35:30	35	48	62	66						
11/29/2016	10:35:32	35	49	63	67						
11/29/2016	10:35:33	35	49	63	67						
11/29/2016	10:35:34	35	49	63	67						
11/29/2016	10:35:35	35	48	62	66						
11/29/2016	10:35:36	35	49	62	67						
11/29/2016	10:35:37	35	49	62	67						
11/29/2016	10:35:38	32	48	58	66						
11/29/2016	10:35:39	32	49	61	67						
11/29/2016	10:35:40	32	49	61	67						
11/29/2016	10:35:41	32	49	61	67						
11/29/2016	10:35:42	33	49	59	67						
11/29/2016	10:35:43	33	49	59	67						
11/29/2016	10:35:44	33	49	59	67						
11/29/2016	10:35:46	33	49	59	67						
11/29/2016	10:35:47	35	49	60	67						
11/29/2016	10:35:48	34	49	60	67						
11/29/2016	10:35:49	34	49	60	67						
11/29/2016	10:35:50	34	50	63	68						
11/29/2016	10:35:51	34	50	63	68						
11/29/2016	10:35:53	34	50	63	68						
11/29/2016	10:35:54	35	50	63	68						
11/29/2016	10:35:55	35	49	63	67						
11/29/2016	10:35:56	35	49	63	67						
11/29/2016	10:35:57	35	49	63	67						
11/29/2016	10:35:58	34	49	63	67						
11/29/2016	10:36:00	34	49	63	67						
11/29/2016	10:36:00	34	49	63	67						
11/29/2016	10:36:02	34	49	63	67						
11/29/2016	10:36:02	34	49	65	67						
11/29/2016	10:36:04	36	50	65	68						
11/29/2016	10:36:05	34	50	66	68						
11/29/2016	10:36:06	34	50	66	68						
11/29/2016	10:36:07	34	49	66	67						
11/29/2016	10:36:08	34	50	65	68						
11/29/2016	10:36:09	35	50	68	68						
11/29/2016	10:36:10	35	50	68	68						
11/29/2016	10:36:11	35	50	70	68						
11/29/2016	10:36:12	35	50	70	68						
11/29/2016	10:36:14	34	50	69	68						
11/29/2016	10:36:15	34	50	69	68						
11/29/2016	10:36:16	34	50	69	68						
11/29/2016	10:36:17	34	50	69	68						
11/29/2016	10:36:18	34	49	68	67						
11/29/2016	10:36:19	34	49	68	67						
11/29/2016	10:36:21	34	50	67	68						
11/29/2016	10:36:22	34	50	67	68						
11/29/2016	10:36:23	34	50	67	68						
11/29/2016	10:36:24	34	50	67	68						
11/29/2016	10:36:25	34	50	67	68						
11/29/2016	10:36:26	34	50	68	68						
11/29/2016	10:36:27	34	50	68	68						
11/29/2016	10:36:28	34	49	65	67						
11/29/2016	10:36:29	34	49	65	67						
11/29/2016	10:36:30	34	50	66	68						
11/29/2016	10:36:31	34	49	65	67						
11/29/2016	10:36:32	34	49	65	67						
11/29/2016	10:36:33	34	49	65	67						
11/29/2016	10:36:35	34	49	66	67						
11/29/2016	10:36:36	34	50	68	68						
11/29/2016	10:36:37	34	50	67	68						
11/29/2016	10:36:38	34	51	67	70						
11/29/2016	10:36:39	34	50	65	68						
11/29/2016	10:36:40	34	50	65	68						
11/29/2016	10:36:42	34	49	62	67						
11/29/2016	10:36:43	34	50	62	68						
11/29/2016	10:36:44	34	50	62	68						
11/29/2016	10:36:45	34	50	62	68						
11/29/2016	10:36:46	34	50	62	68						
11/29/2016	10:36:47	34	50	62	68						
11/29/2016	10:36:48	34	50	62	68						
11/29/2016	10:36:49	34	50	62	68						
11/29/2016	10:36:50	34	50	61	68						
11/29/2016	10:36:51	34	50	61	68						
11/29/2016	10:36:52	34	50	61	68						
11/29/2016	10:36:53	34	49	59	67						
11/29/2016	10:36:54	34	49	59	67						
11/29/2016	10:36:56	34	49	61	67						
11/29/2016	10:36:57	34	49	62	67						
11/29/2016	10:36:58	34	49	62	67						
11/29/2016	10:36:59	34	49	62	67						
11/29/2016	10:37:00	34	48	61	66						
11/29/2016	10:37:01	35	49	62	67						
11/29/2016	10:37:03	36	50	67	68						
11/29/2016	10:37:04	36	51	67	70						
11/29/2016	10:37:05	36	51	65	70						
11/29/2016	10:37:06	36	51	63	70						
11/29/2016	10:37:07	36	51	63	70						
11/29/2016	10:37:08	36	51	63	70						
11/29/2016	10:37:09	36	51	65	70						
11/29/2016	10:37:10	36	50	64	68						
11/29/2016	10:37:11	36	51	67	70						
11/29/2016	10:37:12	35	50	66	68						
11/29/2016	10:37:13	36	50	65	68						
11/29/2016	10:37:14	34	49	63	67						
11/29/2016	10:37:15	34	49	62	67						
11/29/2016	10:37:17	35	51	67	70						
11/29/2016	10:37:18	35	51	65	70						
11/29/2016	10:37:19	36	52	66	71						
11/29/2016	10:37:20	35	52	64	71						
11/29/2016	10:37:21	35	52	64	71						
11/29/2016	10:37:22	35	52	64	71						
11/29/2016	10:37:24	35	52	66	71						
11/29/2016	10:37:25	35	52	66	71						
11/29/2016	10:37:26	36	53	66	72						
11/29/2016	10:37:27	36	53	66	72						
11/29/2016	10:37:28	36	53	66	72						
11/29/2016	10:37:29	34	51	65	70						
11/29/2016	10:37:30	34	51	65	70						
11/29/2016	10:37:31	34	50	63	68						
11/29/2016	10:37:32	34	50	63	68						
11/29/2016	10:37:33	32	48	62	66						
11/29/2016	10:37:34	32	48	62	66						
11/29/2016	10:37:35	32	48	62	66						
11/29/2016	10:37:36	32	49	61	67						
11/29/2016	10:37:38	31	45	61	62						
11/29/2016	10:37:39	31	45	59	62						
11/29/2016	10:37:40	29	44	56	61						
11/29/2016	10:37:41	29	43	55	60						
11/29/2016	10:37:42	29	43	53	60						
11/29/2016	10:37:43	31	43	55	60						
11/29/2016	10:37:45	31	43	57	60						
11/29/2016	10:37:46	31	43	59	60						
11/29/2016	10:37:47	31	43	59	60						
11/29/2016	10:37:48	31	43	59	60						
11/29/2016	10:37:49	31	44	59	61						
11/29/2016	10:37:50	31	44	59	61						
11/29/2016	10:37:51	31	44	59	61						
11/29/2016	10:37:52	31	45	62	62						
11/29/2016	10:37:53	31	45	63	62						
11/29/2016	10:37:54	30	44	60	61						
11/29/2016	10:37:55	30	44	62	61						
11/29/2016	10:37:56	28	44	60	61						
11/29/2016	10:37:57	28	43	58	60						
11/29/2016	10:37:59	28	43	57	60						
11/29/2016	10:38:00	27	42	57	58						
11/29/2016	10:38:01	28	42	55	58						
11/29/2016	10:38:02	28	42	55	58						
11/29/2016	10:38:03	28	42	55	58						
11/29/2016	10:38:04	28	43	55	60						
11/29/2016	10:38:06	30	44	57	61						
11/29/2016	10:38:07	30	44	57	61						
11/29/2016	10:38:08	30	44	57	61						
11/29/2016	10:38:09	31	44	55	61						
11/29/2016	10:38:10	31	44	55	61						
11/29/2016	10:38:11	31	44	55	61						
11/29/2016	10:38:12	31	44	55	61						
11/29/2016	10:38:13	31	44	58	61						
11/29/2016	10:38:14	31	44	58	61						
11/29/2016	10:38:15	31	44	59	61						
11/29/2016	10:38:16	31	44	58	61						
11/29/2016	10:38:17	31	44	58	61						
11/29/2016	10:38:18	31	44	57	61						
11/29/2016	10:38:20	31	44	57	61						
11/29/2016	10:38:21	31	43	57	60						
11/29/2016	10:38:22	31	43	56	60						
11/29/2016	10:38:23	29	42	55	58						
11/29/2016	10:38:24	30	41	54	57						
11/29/2016	10:38:25	28	40	53	56						
11/29/2016	10:38:27	26	37	51	52						
11/29/2016	10:38:28	26	36	49	51						
11/29/2016	10:38:29	25	36	49	51						
11/29/2016	10:38:30	27	37	49	52						
11/29/2016	10:38:31	28	40	53	56						
11/29/2016	10:38:32	30	42	54	58						
11/29/2016	10:38:33	30	42	54	58						
11/29/2016	10:38:34	30	43	57	60						
11/29/2016	10:38:35	30	43	57	60						
11/29/2016	10:38:36	31	45	61	62						
11/29/2016	10:38:37	31	45	61	62						
11/29/2016	10:38:38	31	45	61	62						
11/29/2016	10:38:39	31	46	61	63						
11/29/2016	10:38:41	33	50	68	68						
11/29/2016	10:38:42	33	50	67	68						
11/29/2016	10:38:43	34	51	67	70						
11/29/2016	10:38:44	34	50	67	68						
11/29/2016	10:38:45	34	51	68	70						
11/29/2016	10:38:46	34	51	68	70						
11/29/2016	10:38:48	34	51	68	70						
11/29/2016	10:38:49	34	50	67	68						
11/29/2016	10:38:50	34	50	67	68						
11/29/2016	10:38:51	34	50	67	68						
11/29/2016	10:38:52	34	51	64	70						
11/29/2016	10:38:53	35	52	68	71						
11/29/2016	10:38:54	36	53	69	72						
11/29/2016	10:38:55	35	52	69	71						
11/29/2016	10:38:56	34	52	67	71						
11/29/2016	10:38:57	35	52	67	71						
11/29/2016	10:38:58	35	52	68	71						
11/29/2016	10:38:59	35	52	69	71						
11/29/2016	10:39:00	34	51	68	70						
11/29/2016	10:39:02	34	50	63	68						
11/29/2016	10:39:03	34	51	66	70						
11/29/2016	10:39:04	34	51	65	70						
11/29/2016	10:39:05	34	51	65	70						
11/29/2016	10:39:06	34	51	66	70						
11/29/2016	10:39:07	34	51	67	70						
11/29/2016	10:39:09	34	51	67	70						
11/29/2016	10:39:10	34	51	67	70						
11/29/2016	10:39:11	34	51	67	70						
11/29/2016	10:39:12	34	51	68	70						
11/29/2016	10:39:13	34	51	68	70						
11/29/2016	10:39:14	34	51	68	70						
11/29/2016	10:39:15	34	51	67	70						
11/29/2016	10:39:17	34	50	66	68						
11/29/2016	10:39:18	34	50	67	68						
11/29/2016	10:39:19	34	50	67	68						
11/29/2016	10:39:20	34	50	67	68						
11/29/2016	10:39:21	34	50	67	68						
11/29/2016	10:39:22	34	50	67	68						
11/29/2016	10:39:23	33	49	65	67						
11/29/2016	10:39:24	34	49	67	67						
11/29/2016	10:39:25	34	49	67	67						
11/29/2016	10:39:26	34	49	67	67						
11/29/2016	10:39:27	33	49	67	67						
11/29/2016	10:39:28	33	49	67	67						
11/29/2016	10:39:30	33	49	67	67						
11/29/2016	10:39:31	33	49	67	67						
11/29/2016	10:39:32	33	48	65	66						
11/29/2016	10:39:33	32	45	63	62						
11/29/2016	10:39:34	32	47	62	65						
11/29/2016	10:39:35	32	46	62	63						
11/29/2016	10:39:37	32	45	62	62						
11/29/2016	10:39:38	31	44	59	61						
11/29/2016	10:39:39	31	44	58	61						
11/29/2016	10:39:40	31	43	57	60						
11/29/2016	10:39:41	31	44	59	61						
11/29/2016	10:39:42	31	45	61	62						
11/29/2016	10:39:43	31	44	62	61						
11/29/2016	10:39:44	32	45	63	62						
11/29/2016	10:39:45	32	45	63	62						
11/29/2016	10:39:46	32	45	63	62						
11/29/2016	10:39:47	31	45	62	62						
11/29/2016	10:39:48	31	45	60	62						
11/29/2016	10:39:49	31	44	60	61						
11/29/2016	10:39:51	30	43	59	60						
11/29/2016	10:39:52	30	43	57	60						
11/29/2016	10:39:53	30	43	57	60						
11/29/2016	10:39:54	30	44	58	61						
11/29/2016	10:39:55	30	43	58	60						
11/29/2016	10:39:56	30	44	59	61						
11/29/2016	10:39:57	31	45	61	62						
11/29/2016	10:39:59	32	48	64	66						
11/29/2016	10:40:00	32	49	64	67						
11/29/2016	10:40:01	32	49	64	67						
11/29/2016	10:40:02	32	49	64	67						
11/29/2016	10:40:03	34	50	69	68						
11/29/2016	10:40:04	34	50	69	68						
11/29/2016	10:40:05	34	51	69	70						
11/29/2016	10:40:06	34	51	69	70						
11/29/2016	10:40:07	35	51	69	70						
11/29/2016	10:40:08	35	51	69	70						
11/29/2016	10:40:09	35	51	69	70						
11/29/2016	10:40:10	35	51	69	70						
11/29/2016	10:40:12	35	50	65	68						
11/29/2016	10:40:13	35	51	67	70						
11/29/2016	10:40:14	35	51	69	70						
11/29/2016	10:40:15	35	51	68	70						
11/29/2016	10:40:16	34	51	68	70						
11/29/2016	10:40:17	34	51	67	70						
11/29/2016	10:40:18	34	51	64	70						
11/29/2016	10:40:20	33	51	68	70						
11/29/2016	10:40:21	32	51	69	70						
11/29/2016	10:40:22	32	51	70	70						
11/29/2016	10:40:23	32	51	69	70						
11/29/2016	10:40:24	32	51	69	70						
11/29/2016	10:40:25	32	51	69	70						
11/29/2016	10:40:26	32	51	69	70						
11/29/2016	10:40:27	32	50	69	68						
11/29/2016	10:40:28	32	50	69	68						
11/29/2016	10:40:29	32	50	69	68						
11/29/2016	10:40:30	32	50	70	68						
11/29/2016	10:40:31	32	50	70	68						
11/29/2016	10:40:33	34	51	72	70						
11/29/2016	10:40:34	34	51	72	70						
11/29/2016	10:40:35	33	51	69	70						
11/29/2016	10:40:36	33	50	69	68						
11/29/2016	10:40:37	33	50	69	68						
11/29/2016	10:40:38	33	50	69	68						
11/29/2016	10:40:39	33	49	66	67						
11/29/2016	10:40:41	33	49	67	67						
11/29/2016	10:40:42	32	49	64	67						
11/29/2016	10:40:43	32	48	65	66						
11/29/2016	10:40:44	33	48	67	66						
11/29/2016	10:40:45	34	49	67	67						
11/29/2016	10:40:46	34	49	67	67						
11/29/2016	10:40:47	34	49	66	67						
11/29/2016	10:40:49	35	51	68	70						
11/29/2016	10:40:49	35	52	69	71						
11/29/2016	10:40:51	35	53	69	72						
11/29/2016	10:40:52	36	52	70	71						
11/29/2016	10:40:53	36	53	70	72						
11/29/2016	10:40:54	36	54	69	73						
11/29/2016	10:40:55	36	55	70	75						
11/29/2016	10:40:56	36	54	69	73						
11/29/2016	10:40:57	35	54	68	73						
11/29/2016	10:40:58	35	53	68	72						
11/29/2016	10:40:59	35	53	68	72						
11/29/2016	10:41:00	35	53	68	72						
11/29/2016	10:41:02	35	54	69	73						
11/29/2016	10:41:03	35	54	69	73						
11/29/2016	10:41:04	35	54	69	73						
11/29/2016	10:41:05	35	54	69	73						
11/29/2016	10:41:06	35	53	68	72						
11/29/2016	10:41:07	35	53	68	72						
11/29/2016	10:41:09	35	52	68	71						
11/29/2016	10:41:10	35	52	68	71						
11/29/2016	10:41:11	34	52	68	71						
11/29/2016	10:41:12	34	52	68	71						
11/29/2016	10:41:13	34	52	67	71						
11/29/2016	10:41:14	34	53	69	72						
11/29/2016	10:41:15	35	52	68	71						
11/29/2016	10:41:16	35	52	68	71						
11/29/2016	10:41:17	35	52	68	71						
11/29/2016	10:41:18	35	52	69	71						
