2016/12/05,17:12:35,22902360,120272592,0,1012,24,38,54,69,34,50,66
2016/12/05,17:12:37,22902362,120272592,0,1012,24,39,55,69,35,52,70
2016/12/05,17:12:39,22902362,120272592,0,1013,24,39,55,69,37,53,71
2016/12/05,17:12:40,22902362,120272592,0,1012,24,40,58,71,37,53,71
2016/12/05,17:12:41,22902362,120272592,0,1012,24,40,58,71,37,53,71
2016/12/05,17:12:42,22902362,120272592,0,1012,24,40,58,72,37,53,71
2016/12/05,17:12:43,22902362,120272592,0,1012,24,40,58,72,37,54,71
2016/12/05,17:12:44,22902360,120272584,0,1012,24,40,58,72,37,54,71
2016/12/05,17:12:46,22902360,120272584,1,1012,24,38,54,70,37,54,71
2016/12/05,17:12:47,22902360,120272584,0,1012,24,38,54,70,36,53,70
2016/12/05,17:12:48,22902360,120272584,0,1012,24,38,54,70,36,53,68
2016/12/05,17:12:49,22902360,120272584,0,1012,24,38,54,70,35,53,68
2016/12/05,17:12:50,22902360,120272584,0,1012,24,38,54,70,35,53,68
2016/12/05,17:12:51,22902360,120272584,0,1012,24,38,53,69,35,53,68
2016/12/05,17:12:53,22902360,120272584,0,1012,24,38,53,69,35,52,69
2016/12/05,17:12:54,22902360,120272584,0,1012,24,38,53,69,35,52,69
2016/12/05,17:12:55,22902360,120272584,0,1012,24,38,54,70,35,52,69
2016/12/05,17:12:56,22902360,120272584,0,1012,24,38,52,68,35,52,69
2016/12/05,17:12:57,22902360,120272584,0,1012,24,38,52,68,35,52,69
2016/12/05,17:12:58,22902356,120272576,0,1012,24,38,52,68,36,54,72
2016/12/05,17:13:00,22902356,120272576,0,1012,24,38,52,68,36,54,72
2016/12/05,17:13:01,22902356,120272576,0,1013,24,36,51,67,36,54,72
2016/12/05,17:13:02,22902356,120272576,0,1013,24,36,51,66,36,53,73
2016/12/05,17:13:03,22902356,120272576,0,1012,24,36,50,68,36,53,73
2016/12/05,17:13:04,22902356,120272576,0,1013,24,36,50,68,35,53,72
2016/12/05,17:13:05,22902356,120272568,0,1012,24,36,50,68,35,53,72
2016/12/05,17:13:07,22902356,120272568,0,1012,24,37,52,70,35,53,72
2016/12/05,17:13:08,22902356,120272568,0,1012,24,38,54,72,35,52,71
2016/12/05,17:13:09,22902356,120272568,0,1013,24,38,55,74,35,52,71
2016/12/05,17:13:10,22902356,120272568,0,1012,24,38,55,74,35,52,71
2016/12/05,17:13:11,22902356,120272568,0,1012,24,38,55,74,35,52,71
2016/12/05,17:13:12,22902358,120272568,0,1013,24,36,52,69,35,52,71
2016/12/05,17:13:14,22902358,120272568,0,1012,24,36,52,69,39,57,75
2016/12/05,17:13:15,22902358,120272568,0,1012,24,36,52,69,39,58,76
2016/12/05,17:13:16,22902358,120272568,0,1012,24,38,54,73,40,58,76
2016/12/05,17:13:17,22902358,120272568,0,1013,24,36,54,72,40,58,76
2016/12/05,17:13:18,22902358,120272568,0,1012,24,36,54,72,40,58,76
2016/12/05,17:13:19,22902360,120272576,0,1013,24,36,54,71,38,55,74
2016/12/05,17:13:21,22902360,120272576,0,1013,24,36,54,71,38,55,74
2016/12/05,17:13:22,22902360,120272576,0,1012,24,36,54,71,38,55,74
2016/12/05,17:13:23,22902360,120272576,0,1012,24,37,54,75,37,54,71
2016/12/05,17:13:24,22902360,120272576,0,1012,24,36,52,75,35,51,68
2016/12/05,17:13:25,22902360,120272576,0,1013,24,36,52,75,34,50,67
2016/12/05,17:13:26,22902364,120272576,0,1012,24,36,52,75,34,50,66
2016/12/05,17:13:28,22902364,120272576,0,1013,24,36,52,75,34,50,66
2016/12/05,17:13:29,22902364,120272576,0,1012,24,36,52,74,34,50,66
2016/12/05,17:13:30,22902364,120272576,0,1012,24,36,52,73,36,53,71
2016/12/05,17:13:31,22902364,120272576,0,1012,24,36,52,73,36,53,71
2016/12/05,17:13:32,22902364,120272576,0,1013,24,36,52,73,36,53,71
2016/12/05,17:13:33,22902366,120272576,0,1012,24,36,52,73,36,53,71
2016/12/05,17:13:35,22902366,120272576,0,1013,24,36,51,74,36,53,71
2016/12/05,17:13:36,22902366,120272576,0,1013,24,36,51,74,36,53,72
2016/12/05,17:13:37,22902366,120272576,0,1012,24,37,52,74,36,53,72
2016/12/05,17:13:38,22902366,120272576,0,1012,24,37,52,74,36,53,72
2016/12/05,17:13:39,22902366,120272576,0,1012,24,37,52,74,36,53,72
2016/12/05,17:13:40,22902366,120272584,0,1012,24,36,51,73,36,53,72
2016/12/05,17:13:42,22902366,120272584,0,1012,24,36,51,73,35,51,68
2016/12/05,17:13:43,22902366,120272584,0,1013,24,36,51,73,35,51,69
2016/12/05,17:13:44,22902366,120272584,0,1012,24,37,52,71,34,50,67
2016/12/05,17:13:45,22902366,120272584,0,1013,24,37,52,71,34,50,67
2016/12/05,17:13:46,22902366,120272584,0,1012,24,37,52,71,34,50,67
2016/12/05,17:13:47,22902368,120272576,0,1012,24,37,52,71,34,50,66
2016/12/05,17:13:49,22902368,120272576,0,1012,24,37,52,71,34,50,66
2016/12/05,17:13:50,22902368,120272576,0,1012,24,38,52,71,34,50,66
2016/12/05,17:13:51,22902368,120272576,0,1012,24,38,53,72,34,50,65
2016/12/05,17:13:52,22902368,120272576,0,1012,24,37,52,72,34,49,64
2016/12/05,17:13:53,22902368,120272576,0,1012,24,37,52,72,34,49,64
2016/12/05,17:13:54,22902370,120272584,0,1012,24,37,52,72,34,49,64
2016/12/05,17:13:56,22902370,120272584,0,1012,24,40,57,75,34,49,64
2016/12/05,17:13:57,22902370,120272584,0,1012,24,39,56,73,35,52,66
2016/12/05,17:13:58,22902370,120272584,0,1013,24,39,56,74,35,52,65
2016/12/05,17:13:59,22902370,120272584,1,1012,24,39,56,74,35,52,65
2016/12/05,17:14:00,22902370,120272584,0,1012,24,39,56,74,35,52,65
2016/12/05,17:14:02,22902370,120272584,0,1012,24,38,54,73,35,52,65
2016/12/05,17:14:03,22902370,120272584,0,1012,24,38,54,73,35,49,63
2016/12/05,17:14:04,22902370,120272584,0,1012,24,38,54,73,35,51,64
2016/12/05,17:14:05,22902370,120272584,0,1012,24,36,54,73,35,51,64
2016/12/05,17:14:06,22902370,120272584,0,1013,24,37,56,75,35,51,64
2016/12/05,17:14:07,22902370,120272584,0,1012,24,37,55,74,35,51,64
2016/12/05,17:14:08,22902370,120272584,1,1012,24,38,56,75,35,51,67
2016/12/05,17:14:10,22902370,120272584,0,1012,24,38,56,75,35,51,67
2016/12/05,17:14:11,22902370,120272584,0,1012,24,38,56,75,35,51,67
2016/12/05,17:14:12,22902370,120272584,0,1013,24,39,59,76,35,52,66
2016/12/05,17:14:13,22902370,120272584,0,1012,24,39,59,76,35,52,67
2016/12/05,17:14:14,22902370,120272584,0,1012,24,39,59,76,35,51,66
2016/12/05,17:14:15,22902370,120272584,0,1012,24,39,59,76,35,51,66
2016/12/05,17:14:17,22902370,120272584,0,1012,24,40,59,77,35,51,66
2016/12/05,17:14:18,22902370,120272584,0,1012,24,40,57,74,36,53,66
2016/12/05,17:14:19,22902370,120272584,0,1012,24,40,58,75,36,53,66
2016/12/05,17:14:20,22902370,120272584,0,1012,24,40,58,75,36,53,66
2016/12/05,17:14:21,22902370,120272584,0,1013,24,40,58,75,36,53,66
2016/12/05,17:14:22,22902368,120272576,0,1012,24,40,56,74,36,53,66
2016/12/05,17:14:24,22902368,120272576,0,1013,24,40,56,74,36,54,72
2016/12/05,17:14:25,22902368,120272576,0,1013,24,40,56,74,37,54,71
2016/12/05,17:14:26,22902368,120272576,0,1012,24,39,56,72,36,53,71
2016/12/05,17:14:27,22902368,120272576,0,1012,24,39,56,72,36,53,71
2016/12/05,17:14:28,22902368,120272576,0,1012,24,39,56,72,36,53,71
2016/12/05,17:14:29,22902368,120272576,0,1012,24,38,56,72,36,53,70
2016/12/05,17:14:31,22902368,120272576,0,1012,24,38,56,72,36,53,70
2016/12/05,17:14:32,22902368,120272576,0,1012,24,38,56,72,36,53,70
2016/12/05,17:14:33,22902368,120272576,0,1012,24,37,56,71,36,52,68
2016/12/05,17:14:34,22902368,120272576,0,1012,24,37,56,71,35,51,65
2016/12/05,17:14:35,22902368,120272576,0,1012,24,36,55,71,35,51,65
2016/12/05,17:14:36,22902368,120272576,0,1012,24,36,55,71,35,51,65
2016/12/05,17:14:38,22902368,120272576,0,1012,24,36,55,71,35,51,65
2016/12/05,17:14:39,22902368,120272576,0,1012,24,36,55,71,35,49,64
2016/12/05,17:14:40,22902368,120272576,0,1012,24,36,54,72,35,50,65
2016/12/05,17:14:41,22902368,120272576,0,1012,24,36,54,72,35,50,65
2016/12/05,17:14:42,22902368,120272576,0,1012,24,36,54,72,35,50,65
2016/12/05,17:14:43,22902366,120272576,0,1012,24,36,54,72,35,50,65
2016/12/05,17:14:45,22902366,120272576,0,1012,24,36,53,72,35,49,65
2016/12/05,17:14:46,22902366,120272576,0,1012,24,36,52,71,35,50,66
2016/12/05,17:14:47,22902366,120272576,0,1012,24,36,52,71,35,50,66
2016/12/05,17:14:48,22902366,120272576,0,1012,24,36,52,71,35,50,66
2016/12/05,17:14:49,22902366,120272576,0,1012,24,36,52,71,35,50,66
2016/12/05,17:14:50,22902368,120272576,0,1012,24,37,52,70,34,49,64
2016/12/05,17:14:52,22902368,120272576,0,1012,24,37,52,70,34,49,64
2016/12/05,17:14:53,22902368,120272576,0,1012,24,37,52,70,34,49,64
2016/12/05,17:14:54,22902368,120272576,0,1013,24,38,54,70,35,49,65
2016/12/05,17:14:55,22902368,120272576,0,1012,24,39,56,71,35,49,64
2016/12/05,17:14:56,22902368,120272576,2,1012,24,39,56,71,35,51,65
2016/12/05,17:14:57,22902360,120272576,0,1012,24,39,56,71,35,51,65
2016/12/05,17:14:59,22902360,120272576,1,1012,24,39,56,71,35,51,65
2016/12/05,17:15:00,22902360,120272576,2,1012,24,32,46,62,39,54,74
2016/12/05,17:15:01,22902360,120272576,4,1012,24,31,45,60,38,54,74
2016/12/05,17:15:02,22902360,120272576,5,1012,24,29,43,54,38,54,73
2016/12/05,17:15:03,22902360,120272576,4,1012,24,29,43,54,38,54,73
2016/12/05,17:15:04,22902356,120272632,5,1012,24,29,43,54,38,54,73
2016/12/05,17:15:06,22902356,120272632,3,1012,24,22,35,44,37,52,70
2016/12/05,17:15:07,22902356,120272632,3,1012,24,22,35,44,37,52,71
2016/12/05,17:15:08,22902356,120272632,2,1012,24,22,35,44,37,52,71
2016/12/05,17:15:09,22902356,120272632,2,1012,24,22,35,44,37,52,71
2016/12/05,17:15:10,22902356,120272632,3,1012,24,22,35,44,37,52,71
2016/12/05,17:15:11,22902346,120272648,4,1012,24,21,33,42,36,51,68
2016/12/05,17:15:13,22902346,120272648,5,1012,24,21,33,42,36,51,68
2016/12/05,17:15:14,22902346,120272648,5,1012,24,21,33,42,36,51,68
2016/12/05,17:15:15,22902346,120272648,6,1012,24,19,31,37,37,53,74
2016/12/05,17:15:16,22902346,120272648,6,1012,24,19,31,37,37,53,74
2016/12/05,17:15:17,22902346,120272648,7,1011,24,19,31,37,36,52,73
2016/12/05,17:15:18,22902340,120272664,6,1012,24,18,29,34,36,52,71
2016/12/05,17:15:20,22902340,120272664,7,1011,24,18,29,34,36,52,71
2016/12/05,17:15:21,22902340,120272664,6,1012,24,18,29,34,36,52,71
2016/12/05,17:15:22,22902340,120272664,8,1011,24,16,26,32,36,53,71
2016/12/05,17:15:23,22902340,120272664,7,1011,24,16,25,28,36,53,71
2016/12/05,17:15:24,22902340,120272664,8,1011,24,16,25,28,36,53,71
2016/12/05,17:15:25,22902334,120272672,9,1011,24,16,25,28,36,53,71
2016/12/05,17:15:27,22902334,120272672,11,1011,24,14,22,23,37,53,71
2016/12/05,17:15:28,22902334,120272672,12,1011,24,15,24,25,37,54,71
2016/12/05,17:15:29,22902334,120272672,13,1011,24,15,24,25,37,53,72
2016/12/05,17:15:30,22902334,120272672,12,1011,24,15,24,25,37,53,72
2016/12/05,17:15:31,22902334,120272672,13,1011,24,15,24,25,37,53,72
2016/12/05,17:15:32,22902342,120272672,15,1010,24,18,28,30,37,53,72
2016/12/05,17:15:34,22902342,120272672,15,1010,24,18,28,30,37,53,72
2016/12/05,17:15:35,22902342,120272672,17,1010,24,18,28,30,37,53,72
2016/12/05,17:15:36,22902342,120272672,17,1010,24,18,28,30,37,54,74
2016/12/05,17:15:37,22902342,120272672,17,1010,24,19,28,31,37,54,74
2016/12/05,17:15:38,22902342,120272672,18,1010,16,29,31,283,37,54,74
2016/12/05,17:15:39,22902350,120272712,19,1010,24,19,29,31,38,54,73
2016/12/05,17:15:41,22902350,120272712,20,1010,24,19,29,31,38,54,73
2016/12/05,17:15:42,22902350,120272712,20,1010,24,19,29,31,38,54,73
2016/12/05,17:15:43,22902350,120272712,19,1010,24,19,28,30,37,53,72
2016/12/05,17:15:44,22902350,120272712,20,1010,24,19,28,30,37,53,71
2016/12/05,17:15:45,22902350,120272712,20,1010,24,19,28,30,36,53,70
2016/12/05,17:15:46,22902350,120272712,20,1010,24,19,28,30,36,53,70
